,Unnamed: 0,title,date,stock
624,929663.0,[[0.99986935]],2019-05-16 17:00:00-04:00,NVDA
623,929662.0,[[0.3541137]],2019-05-16 17:43:00-04:00,NVDA
622,929661.0,[[0.9980129]],2019-05-17 04:15:00-04:00,NVDA
621,929660.0,[[0.00032745]],2019-05-17 04:36:00-04:00,NVDA
4648,570636.0,[[0.9358667]],2019-05-17 04:41:00-04:00,GOOGL
620,929659.0,[[0.00035666]],2019-05-17 06:35:00-04:00,NVDA
619,929658.0,[[0.99523824]],2019-05-17 08:49:00-04:00,NVDA
618,929657.0,[[0.9986265]],2019-05-17 09:00:00-04:00,NVDA
4647,570635.0,[[0.9816809]],2019-05-17 09:21:00-04:00,GOOGL
617,929656.0,[[0.9972439]],2019-05-17 09:46:00-04:00,NVDA
616,929655.0,[[0.99852437]],2019-05-17 10:02:00-04:00,NVDA
615,929654.0,[[0.99999934]],2019-05-17 11:01:00-04:00,NVDA
614,929653.0,[[0.99998915]],2019-05-17 11:39:00-04:00,NVDA
4646,570634.0,[[0.99944025]],2019-05-17 13:16:00-04:00,GOOGL
613,929652.0,[[0.00095661]],2019-05-17 15:00:00-04:00,NVDA
4645,570633.0,[[0.99997884]],2019-05-18 15:18:00-04:00,GOOGL
4644,570632.0,[[0.9995496]],2019-05-19 18:53:00-04:00,GOOGL
4643,570631.0,[[0.99592584]],2019-05-20 04:05:00-04:00,GOOGL
612,929651.0,[[0.00233704]],2019-05-20 07:17:00-04:00,NVDA
611,929650.0,[[0.99993044]],2019-05-20 08:53:00-04:00,NVDA
4642,570630.0,[[0.99993044]],2019-05-20 08:53:00-04:00,GOOGL
4641,570629.0,[[0.9998998]],2019-05-20 13:33:00-04:00,GOOGL
4640,570628.0,[[1.]],2019-05-20 14:17:00-04:00,GOOGL
4639,570627.0,[[0.9999996]],2019-05-21 06:23:00-04:00,GOOGL
4638,570626.0,[[0.99999875]],2019-05-21 06:33:00-04:00,GOOGL
4637,570625.0,[[0.9351259]],2019-05-21 08:31:00-04:00,GOOGL
610,929649.0,[[0.9999686]],2019-05-21 09:11:00-04:00,NVDA
609,929648.0,[[0.99967116]],2019-05-21 09:49:00-04:00,NVDA
4636,570624.0,[[0.9999997]],2019-05-21 17:13:00-04:00,GOOGL
4635,570623.0,[[0.9999338]],2019-05-22 07:34:00-04:00,GOOGL
4634,570622.0,[[0.9999817]],2019-05-22 09:17:00-04:00,GOOGL
4633,570621.0,[[0.9993827]],2019-05-22 13:02:00-04:00,GOOGL
608,929647.0,[[0.99955064]],2019-05-23 08:58:00-04:00,NVDA
4632,570620.0,[[0.9999886]],2019-05-23 09:08:00-04:00,GOOGL
4631,570619.0,[[0.9999999]],2019-05-23 13:15:00-04:00,GOOGL
4630,570618.0,[[0.99999917]],2019-05-23 13:29:00-04:00,GOOGL
4629,570617.0,[[0.21433432]],2019-05-23 15:07:00-04:00,GOOGL
4628,570616.0,[[0.1413739]],2019-05-24 10:41:00-04:00,GOOGL
4627,570615.0,[[0.9875966]],2019-05-24 15:02:00-04:00,GOOGL
4626,570614.0,[[0.9999893]],2019-05-27 10:55:00-04:00,GOOGL
607,929646.0,[[0.999999]],2019-05-28 12:06:00-04:00,NVDA
4625,570613.0,[[0.99998224]],2019-05-28 12:32:00-04:00,GOOGL
4624,570612.0,[[0.99539953]],2019-05-28 16:07:00-04:00,GOOGL
4623,570611.0,[[0.9999998]],2019-05-29 08:18:00-04:00,GOOGL
4622,570610.0,[[0.02983117]],2019-05-29 09:26:00-04:00,GOOGL
4621,570609.0,[[0.99999934]],2019-05-29 09:44:00-04:00,GOOGL
606,929645.0,[[0.01138712]],2019-05-29 11:54:00-04:00,NVDA
4620,570608.0,[[0.01138712]],2019-05-29 11:54:00-04:00,GOOGL
4619,570607.0,[[0.9950734]],2019-05-29 12:34:00-04:00,GOOGL
605,929644.0,[[0.0033645]],2019-05-30 04:11:00-04:00,NVDA
4618,570606.0,[[0.9999826]],2019-05-30 08:35:00-04:00,GOOGL
604,929643.0,[[0.9999982]],2019-05-30 15:24:00-04:00,NVDA
4617,570605.0,[[0.8144632]],2019-05-31 06:43:00-04:00,GOOGL
603,929642.0,[[0.8144632]],2019-05-31 06:43:00-04:00,NVDA
4616,570604.0,[[0.99945253]],2019-05-31 11:52:00-04:00,GOOGL
4615,570603.0,[[0.9999724]],2019-06-01 07:43:00-04:00,GOOGL
4614,570602.0,[[0.99061424]],2019-06-02 15:45:00-04:00,GOOGL
4613,570601.0,[[0.8678732]],2019-06-02 19:44:00-04:00,GOOGL
4612,570600.0,[[0.04419946]],2019-06-03 07:59:00-04:00,GOOGL
4611,570599.0,[[0.93722993]],2019-06-03 08:12:00-04:00,GOOGL
4610,570598.0,[[0.99999976]],2019-06-03 08:42:00-04:00,GOOGL
4609,570597.0,[[0.9999738]],2019-06-03 10:57:00-04:00,GOOGL
4608,570596.0,[[0.9996988]],2019-06-03 11:44:00-04:00,GOOGL
4607,570595.0,[[0.9996056]],2019-06-03 11:52:00-04:00,GOOGL
4606,570594.0,[[0.99809253]],2019-06-03 12:14:00-04:00,GOOGL
4605,570593.0,[[0.21577345]],2019-06-03 12:46:00-04:00,GOOGL
4604,570592.0,[[0.9989654]],2019-06-03 13:03:00-04:00,GOOGL
4603,570591.0,[[0.99592805]],2019-06-03 13:41:00-04:00,GOOGL
4602,570590.0,[[0.0069636]],2019-06-03 13:50:00-04:00,GOOGL
4601,570589.0,[[0.99962264]],2019-06-03 14:03:00-04:00,GOOGL
4600,570588.0,[[0.9999981]],2019-06-03 14:56:00-04:00,GOOGL
4599,570587.0,[[0.33801797]],2019-06-03 16:36:00-04:00,GOOGL
4598,570586.0,[[0.99999976]],2019-06-03 17:11:00-04:00,GOOGL
4597,570585.0,[[0.9999213]],2019-06-04 05:19:00-04:00,GOOGL
4596,570584.0,[[0.9999999]],2019-06-04 07:01:00-04:00,GOOGL
4595,570583.0,[[0.9887415]],2019-06-04 09:10:00-04:00,GOOGL
602,929641.0,[[0.99999785]],2019-06-04 11:01:00-04:00,NVDA
4594,570582.0,[[0.88822097]],2019-06-04 14:55:00-04:00,GOOGL
601,929640.0,[[0.27408224]],2019-06-05 04:28:00-04:00,NVDA
4593,570581.0,[[0.99940777]],2019-06-05 09:47:00-04:00,GOOGL
600,929639.0,[[0.9999993]],2019-06-05 09:47:00-04:00,NVDA
599,929638.0,[[0.00512921]],2019-06-05 10:39:00-04:00,NVDA
4592,570580.0,[[0.9999024]],2019-06-05 15:17:00-04:00,GOOGL
598,929637.0,[[0.55243605]],2019-06-06 08:58:00-04:00,NVDA
4591,570579.0,[[0.9999953]],2019-06-06 09:11:00-04:00,GOOGL
4590,570578.0,[[0.9976248]],2019-06-06 09:37:00-04:00,GOOGL
597,929636.0,[[0.99997646]],2019-06-06 09:45:00-04:00,NVDA
4589,570577.0,[[0.99796176]],2019-06-06 12:03:00-04:00,GOOGL
4588,570576.0,[[0.99999696]],2019-06-06 12:49:00-04:00,GOOGL
4587,570575.0,[[0.0573026]],2019-06-07 09:02:00-04:00,GOOGL
4586,570574.0,[[0.99744475]],2019-06-07 14:21:00-04:00,GOOGL
4585,570573.0,[[0.99999696]],2019-06-07 16:26:00-04:00,GOOGL
4584,570572.0,[[0.9915919]],2019-06-08 13:45:00-04:00,GOOGL
596,929635.0,[[0.9999934]],2019-06-08 17:38:00-04:00,NVDA
4583,570571.0,[[0.9999934]],2019-06-08 17:38:00-04:00,GOOGL
4582,570570.0,[[1.]],2019-06-10 08:46:00-04:00,GOOGL
4581,570569.0,[[0.999576]],2019-06-10 08:58:00-04:00,GOOGL
4580,570568.0,[[0.99999696]],2019-06-10 08:59:00-04:00,GOOGL
4579,570567.0,[[1.]],2019-06-10 10:04:00-04:00,GOOGL
4578,570566.0,[[0.99999434]],2019-06-10 10:19:00-04:00,GOOGL
4577,570565.0,[[0.99999183]],2019-06-10 10:21:00-04:00,GOOGL
595,929634.0,[[0.99999183]],2019-06-10 10:21:00-04:00,NVDA
4576,570564.0,[[0.9999621]],2019-06-10 12:32:00-04:00,GOOGL
4575,570563.0,[[0.9898686]],2019-06-10 15:25:00-04:00,GOOGL
4574,570562.0,[[0.8913481]],2019-06-11 06:16:00-04:00,GOOGL
594,929633.0,[[0.9999977]],2019-06-11 09:31:00-04:00,NVDA
4573,570561.0,[[0.9911065]],2019-06-11 09:43:00-04:00,GOOGL
4572,570560.0,[[0.999945]],2019-06-11 09:47:00-04:00,GOOGL
593,929632.0,[[0.999945]],2019-06-11 09:47:00-04:00,NVDA
4571,570559.0,[[0.9983789]],2019-06-11 11:21:00-04:00,GOOGL
4570,570558.0,[[0.99958205]],2019-06-11 12:35:00-04:00,GOOGL
592,929631.0,[[0.9998667]],2019-06-11 14:23:00-04:00,NVDA
4569,570557.0,[[0.00502591]],2019-06-11 15:58:00-04:00,GOOGL
4568,570556.0,[[0.99998915]],2019-06-11 16:40:00-04:00,GOOGL
4567,570555.0,[[0.9976385]],2019-06-12 04:38:00-04:00,GOOGL
591,929630.0,[[0.00729426]],2019-06-12 09:54:00-04:00,NVDA
4566,570554.0,[[0.99999934]],2019-06-12 14:17:00-04:00,GOOGL
590,929629.0,[[0.9999995]],2019-06-13 10:06:00-04:00,NVDA
589,929628.0,[[0.999978]],2019-06-13 11:17:00-04:00,NVDA
4565,570553.0,[[0.98089784]],2019-06-13 11:39:00-04:00,GOOGL
4564,570552.0,[[3.365445e-05]],2019-06-13 13:12:00-04:00,GOOGL
4563,570551.0,[[0.99999696]],2019-06-13 13:28:00-04:00,GOOGL
4562,570550.0,[[0.9999671]],2019-06-13 15:22:00-04:00,GOOGL
588,929627.0,[[0.0007983]],2019-06-14 08:38:00-04:00,NVDA
587,929626.0,[[4.450383e-05]],2019-06-14 10:07:00-04:00,NVDA
4561,570549.0,[[0.9895224]],2019-06-14 14:58:00-04:00,GOOGL
4560,570548.0,[[0.9930283]],2019-06-14 15:10:00-04:00,GOOGL
586,929625.0,[[0.9999999]],2019-06-17 04:11:00-04:00,NVDA
585,929624.0,[[1.]],2019-06-17 12:26:00-04:00,NVDA
584,929623.0,[[0.9965679]],2019-06-17 12:50:00-04:00,NVDA
4559,570547.0,[[0.9965679]],2019-06-17 12:50:00-04:00,GOOGL
4558,570546.0,[[0.99999976]],2019-06-17 14:50:00-04:00,GOOGL
4557,570545.0,[[0.9460889]],2019-06-17 15:05:00-04:00,GOOGL
583,929622.0,[[0.99999964]],2019-06-18 04:22:00-04:00,NVDA
4556,570544.0,[[0.9999997]],2019-06-18 04:31:00-04:00,GOOGL
582,929621.0,[[0.99996406]],2019-06-18 10:19:00-04:00,NVDA
4555,570543.0,[[0.9999999]],2019-06-18 10:44:00-04:00,GOOGL
4554,570542.0,[[0.9999999]],2019-06-18 10:54:00-04:00,GOOGL
4553,570541.0,[[0.9997111]],2019-06-18 12:07:00-04:00,GOOGL
4552,570540.0,[[0.99996936]],2019-06-18 12:43:00-04:00,GOOGL
4551,570539.0,[[0.36220852]],2019-06-18 13:32:00-04:00,GOOGL
581,929620.0,[[0.9999999]],2019-06-18 14:22:00-04:00,NVDA
580,929619.0,[[0.00017752]],2019-06-18 14:42:00-04:00,NVDA
4550,570538.0,[[0.99999845]],2019-06-19 10:35:00-04:00,GOOGL
4549,570537.0,[[0.9999998]],2019-06-19 13:00:00-04:00,GOOGL
4548,570536.0,[[0.99997395]],2019-06-20 07:29:00-04:00,GOOGL
579,929618.0,[[0.99997395]],2019-06-20 07:29:00-04:00,NVDA
4547,570535.0,[[0.922118]],2019-06-20 13:10:00-04:00,GOOGL
4546,570534.0,[[0.9999976]],2019-06-20 14:56:00-04:00,GOOGL
4545,570533.0,[[0.9999972]],2019-06-20 16:35:00-04:00,GOOGL
4544,570532.0,[[0.99997073]],2019-06-21 14:28:00-04:00,GOOGL
4543,570531.0,[[0.9999952]],2019-06-24 08:56:00-04:00,GOOGL
4542,570530.0,[[0.99999034]],2019-06-24 08:57:00-04:00,GOOGL
4541,570529.0,[[0.99999917]],2019-06-24 09:31:00-04:00,GOOGL
578,929617.0,[[0.8068781]],2019-06-24 10:24:00-04:00,NVDA
4540,570528.0,[[0.99994975]],2019-06-24 13:03:00-04:00,GOOGL
5876,186666.0,[[0.9998757]],2019-06-25 06:04:00-04:00,BRK
4539,570527.0,[[0.9987232]],2019-06-25 10:28:00-04:00,GOOGL
577,929616.0,[[0.99983907]],2019-06-26 06:22:00-04:00,NVDA
4538,570526.0,[[0.9998653]],2019-06-26 07:23:00-04:00,GOOGL
4537,570525.0,[[0.99992263]],2019-06-26 08:41:00-04:00,GOOGL
4536,570524.0,[[0.99995315]],2019-06-26 08:45:00-04:00,GOOGL
4535,570523.0,[[0.9999999]],2019-06-26 11:34:00-04:00,GOOGL
4534,570522.0,[[1.]],2019-06-26 11:35:00-04:00,GOOGL
4533,570521.0,[[0.9999937]],2019-06-26 13:37:00-04:00,GOOGL
576,929615.0,[[0.99999976]],2019-06-27 08:08:00-04:00,NVDA
575,929614.0,[[0.98490226]],2019-06-27 09:10:00-04:00,NVDA
574,929613.0,[[0.99999636]],2019-06-27 10:07:00-04:00,NVDA
4532,570520.0,[[0.99999875]],2019-06-27 12:25:00-04:00,GOOGL
4531,570519.0,[[0.9998229]],2019-06-27 13:30:00-04:00,GOOGL
573,929612.0,[[0.9999102]],2019-07-01 04:38:00-04:00,NVDA
572,929611.0,[[0.99900216]],2019-07-01 07:56:00-04:00,NVDA
571,929610.0,[[0.9996012]],2019-07-01 12:19:00-04:00,NVDA
4530,570518.0,[[0.9938619]],2019-07-01 14:20:00-04:00,GOOGL
4529,570517.0,[[0.08682057]],2019-07-01 16:56:00-04:00,GOOGL
4528,570516.0,[[0.9981033]],2019-07-01 18:48:00-04:00,GOOGL
5535,186325.0,[[0.7870447]],2019-07-02 09:23:00-04:00,BRK
5875,186665.0,[[0.7870447]],2019-07-02 09:23:00-04:00,BRK
570,929609.0,[[0.02884983]],2019-07-02 10:06:00-04:00,NVDA
4527,570515.0,[[0.9999755]],2019-07-02 14:16:00-04:00,GOOGL
569,929608.0,[[0.9983479]],2019-07-05 10:39:00-04:00,NVDA
4526,570514.0,[[0.9999945]],2019-07-07 20:49:00-04:00,GOOGL
568,929607.0,[[0.99577636]],2019-07-08 10:30:00-04:00,NVDA
567,929606.0,[[0.99998444]],2019-07-09 07:52:00-04:00,NVDA
4525,570513.0,[[0.9999973]],2019-07-09 10:06:00-04:00,GOOGL
566,929605.0,[[0.9999979]],2019-07-09 10:14:00-04:00,NVDA
4524,570512.0,[[0.99999744]],2019-07-09 12:31:00-04:00,GOOGL
565,929604.0,[[0.9926932]],2019-07-09 13:01:00-04:00,NVDA
4523,570511.0,[[0.9999944]],2019-07-09 13:50:00-04:00,GOOGL
4522,570510.0,[[0.9999966]],2019-07-09 15:57:00-04:00,GOOGL
4521,570509.0,[[0.99968356]],2019-07-11 04:19:00-04:00,GOOGL
564,929603.0,[[0.9999905]],2019-07-11 08:42:00-04:00,NVDA
563,929602.0,[[0.99999994]],2019-07-11 09:47:00-04:00,NVDA
4520,570508.0,[[0.00010236]],2019-07-11 10:25:00-04:00,GOOGL
562,929601.0,[[0.9999991]],2019-07-11 10:59:00-04:00,NVDA
4519,570507.0,[[0.9999983]],2019-07-11 11:33:00-04:00,GOOGL
4518,570506.0,[[0.99999857]],2019-07-11 13:13:00-04:00,GOOGL
4517,570505.0,[[0.9996468]],2019-07-11 16:46:00-04:00,GOOGL
4516,570504.0,[[0.9999899]],2019-07-12 07:36:00-04:00,GOOGL
4515,570503.0,[[0.9999997]],2019-07-12 10:55:00-04:00,GOOGL
561,929600.0,[[0.9969399]],2019-07-12 13:38:00-04:00,NVDA
560,929599.0,[[0.979865]],2019-07-12 13:40:00-04:00,NVDA
559,929598.0,[[0.8055148]],2019-07-12 13:40:00-04:00,NVDA
558,929597.0,[[0.99993587]],2019-07-12 13:54:00-04:00,NVDA
557,929596.0,[[0.99999946]],2019-07-13 15:04:00-04:00,NVDA
4514,570502.0,[[0.0423096]],2019-07-15 08:38:00-04:00,GOOGL
4513,570501.0,[[0.99991566]],2019-07-15 15:34:00-04:00,GOOGL
4512,570500.0,[[0.8517648]],2019-07-16 07:54:00-04:00,GOOGL
4511,570499.0,[[0.9820994]],2019-07-16 09:15:00-04:00,GOOGL
556,929595.0,[[0.99999976]],2019-07-16 09:52:00-04:00,NVDA
4510,570498.0,[[0.99996364]],2019-07-16 12:54:00-04:00,GOOGL
4509,570497.0,[[0.00189733]],2019-07-16 12:59:00-04:00,GOOGL
4508,570496.0,[[0.9985019]],2019-07-17 04:12:00-04:00,GOOGL
4507,570495.0,[[0.9993965]],2019-07-17 04:17:00-04:00,GOOGL
4506,570494.0,[[0.99968094]],2019-07-17 08:19:00-04:00,GOOGL
4505,570493.0,[[0.99661684]],2019-07-17 11:55:00-04:00,GOOGL
4504,570492.0,[[0.9999999]],2019-07-17 12:14:00-04:00,GOOGL
4503,570491.0,[[0.99999636]],2019-07-17 12:15:00-04:00,GOOGL
4502,570490.0,[[0.96259123]],2019-07-18 08:55:00-04:00,GOOGL
4501,570489.0,[[0.9995816]],2019-07-18 09:15:00-04:00,GOOGL
4500,570488.0,[[0.99994314]],2019-07-18 13:55:00-04:00,GOOGL
4499,570487.0,[[0.999987]],2019-07-19 09:33:00-04:00,GOOGL
4498,570486.0,[[0.98774034]],2019-07-19 11:48:00-04:00,GOOGL
4497,570485.0,[[0.95713437]],2019-07-21 17:02:00-04:00,GOOGL
4496,570484.0,[[0.999985]],2019-07-22 07:34:00-04:00,GOOGL
555,929594.0,[[0.999996]],2019-07-22 10:25:00-04:00,NVDA
4495,570483.0,[[0.99993914]],2019-07-22 12:22:00-04:00,GOOGL
5874,186664.0,[[0.9999994]],2019-07-23 07:41:00-04:00,BRK
554,929593.0,[[0.9938363]],2019-07-23 12:08:00-04:00,NVDA
4494,570482.0,[[0.00013135]],2019-07-23 16:46:00-04:00,GOOGL
4493,570481.0,[[0.99997663]],2019-07-23 16:49:00-04:00,GOOGL
4492,570480.0,[[0.99863034]],2019-07-23 16:58:00-04:00,GOOGL
4491,570479.0,[[0.9990499]],2019-07-23 17:34:00-04:00,GOOGL
4490,570478.0,[[0.9999829]],2019-07-24 08:08:00-04:00,GOOGL
553,929592.0,[[0.99995357]],2019-07-24 10:42:00-04:00,NVDA
4489,570477.0,[[0.4406104]],2019-07-24 11:44:00-04:00,GOOGL
4488,570476.0,[[0.999998]],2019-07-25 08:27:00-04:00,GOOGL
552,929591.0,[[2.1365622e-05]],2019-07-25 13:28:00-04:00,NVDA
4487,570475.0,[[0.99995995]],2019-07-25 13:35:00-04:00,GOOGL
4486,570474.0,[[0.9999688]],2019-07-25 16:03:00-04:00,GOOGL
4485,570473.0,[[0.9999929]],2019-07-25 16:09:00-04:00,GOOGL
4484,570472.0,[[0.999995]],2019-07-25 16:20:00-04:00,GOOGL
4483,570471.0,[[0.99999946]],2019-07-25 17:13:00-04:00,GOOGL
4481,570469.0,[[0.9999262]],2019-07-25 17:14:00-04:00,GOOGL
4482,570470.0,[[0.9999647]],2019-07-25 17:14:00-04:00,GOOGL
5534,186324.0,[[0.9999988]],2019-07-25 19:37:00-04:00,BRK
5873,186663.0,[[0.9999988]],2019-07-25 19:37:00-04:00,BRK
551,929590.0,[[0.99997944]],2019-07-26 04:05:00-04:00,NVDA
4480,570468.0,[[0.99999934]],2019-07-26 04:53:00-04:00,GOOGL
4479,570467.0,[[0.99998593]],2019-07-26 06:08:00-04:00,GOOGL
4478,570466.0,[[0.99999785]],2019-07-26 07:05:00-04:00,GOOGL
4477,570465.0,[[0.9999978]],2019-07-26 07:11:00-04:00,GOOGL
4476,570464.0,[[0.99978566]],2019-07-26 07:24:00-04:00,GOOGL
4475,570463.0,[[0.9999967]],2019-07-26 07:47:00-04:00,GOOGL
4474,570462.0,[[0.99990326]],2019-07-26 07:49:00-04:00,GOOGL
4473,570461.0,[[0.99999785]],2019-07-26 08:06:00-04:00,GOOGL
4472,570460.0,[[0.9999929]],2019-07-26 08:39:00-04:00,GOOGL
4471,570459.0,[[0.9999937]],2019-07-26 08:59:00-04:00,GOOGL
4470,570458.0,[[0.9999984]],2019-07-26 09:01:00-04:00,GOOGL
4469,570457.0,[[0.9999935]],2019-07-26 09:06:00-04:00,GOOGL
4468,570456.0,[[0.00110566]],2019-07-26 09:37:00-04:00,GOOGL
4467,570455.0,[[0.9999997]],2019-07-26 10:03:00-04:00,GOOGL
4465,570453.0,[[0.99999523]],2019-07-26 10:07:00-04:00,GOOGL
4466,570454.0,[[0.9999861]],2019-07-26 10:07:00-04:00,GOOGL
4464,570452.0,[[0.9999885]],2019-07-26 10:10:00-04:00,GOOGL
4463,570451.0,[[0.9994614]],2019-07-26 10:12:00-04:00,GOOGL
550,929589.0,[[0.9994614]],2019-07-26 10:12:00-04:00,NVDA
4462,570450.0,[[0.9998924]],2019-07-26 10:37:00-04:00,GOOGL
4461,570449.0,[[0.9999974]],2019-07-26 10:40:00-04:00,GOOGL
4460,570448.0,[[0.99998486]],2019-07-26 10:40:00-04:00,GOOGL
4459,570447.0,[[0.9999985]],2019-07-26 10:54:00-04:00,GOOGL
4458,570446.0,[[0.55921215]],2019-07-26 11:13:00-04:00,GOOGL
4457,570445.0,[[0.00859006]],2019-07-26 11:21:00-04:00,GOOGL
4456,570444.0,[[0.9034297]],2019-07-26 11:31:00-04:00,GOOGL
4455,570443.0,[[0.9998995]],2019-07-26 11:45:00-04:00,GOOGL
4454,570442.0,[[0.99999976]],2019-07-26 13:37:00-04:00,GOOGL
4453,570441.0,[[0.99383795]],2019-07-27 08:53:00-04:00,GOOGL
4452,570440.0,[[0.8324593]],2019-07-27 09:07:00-04:00,GOOGL
4451,570439.0,[[0.99994063]],2019-07-27 14:21:00-04:00,GOOGL
4450,570438.0,[[0.99999917]],2019-07-28 08:18:00-04:00,GOOGL
4449,570437.0,[[0.99999267]],2019-07-28 16:55:00-04:00,GOOGL
4448,570436.0,[[0.9979577]],2019-07-29 10:12:00-04:00,GOOGL
549,929588.0,[[0.9658142]],2019-07-29 11:53:00-04:00,NVDA
4447,570435.0,[[0.99999547]],2019-07-29 13:09:00-04:00,GOOGL
4446,570434.0,[[0.9999972]],2019-07-30 03:51:00-04:00,GOOGL
4445,570433.0,[[0.99999195]],2019-07-30 08:01:00-04:00,GOOGL
4444,570432.0,[[0.00973775]],2019-07-30 08:07:00-04:00,GOOGL
4443,570431.0,[[0.39268777]],2019-07-30 08:31:00-04:00,GOOGL
548,929587.0,[[0.9999955]],2019-07-30 09:53:00-04:00,NVDA
4442,570430.0,[[0.9999981]],2019-07-30 10:07:00-04:00,GOOGL
4441,570429.0,[[0.01168329]],2019-07-30 10:09:00-04:00,GOOGL
4440,570428.0,[[0.9999573]],2019-07-30 15:35:00-04:00,GOOGL
547,929586.0,[[0.999962]],2019-07-31 09:56:00-04:00,NVDA
546,929585.0,[[0.95651233]],2019-07-31 10:59:00-04:00,NVDA
545,929584.0,[[8.390709e-05]],2019-07-31 11:05:00-04:00,NVDA
4439,570427.0,[[0.9999052]],2019-07-31 11:26:00-04:00,GOOGL
544,929583.0,[[0.99995756]],2019-07-31 11:40:00-04:00,NVDA
4438,570426.0,[[0.99992734]],2019-07-31 12:55:00-04:00,GOOGL
4437,570425.0,[[1.]],2019-07-31 15:49:00-04:00,GOOGL
4436,570424.0,[[0.9999994]],2019-07-31 17:07:00-04:00,GOOGL
543,929582.0,[[0.99770004]],2019-08-01 11:54:00-04:00,NVDA
4435,570423.0,[[0.9998094]],2019-08-01 14:44:00-04:00,GOOGL
542,929581.0,[[0.9972155]],2019-08-01 17:04:00-04:00,NVDA
4434,570422.0,[[0.9999747]],2019-08-02 08:25:00-04:00,GOOGL
541,929580.0,[[0.98194295]],2019-08-02 09:01:00-04:00,NVDA
4433,570421.0,[[0.9998119]],2019-08-02 16:22:00-04:00,GOOGL
540,929579.0,[[0.8859662]],2019-08-05 09:33:00-04:00,NVDA
4432,570420.0,[[0.99881876]],2019-08-05 11:14:00-04:00,GOOGL
5533,186323.0,[[0.988132]],2019-08-05 12:16:00-04:00,BRK
5872,186662.0,[[0.988132]],2019-08-05 12:16:00-04:00,BRK
4431,570419.0,[[0.99998194]],2019-08-06 11:21:00-04:00,GOOGL
4430,570418.0,[[0.99997556]],2019-08-06 13:53:00-04:00,GOOGL
4429,570417.0,[[0.9996419]],2019-08-06 17:18:00-04:00,GOOGL
4428,570416.0,[[0.99999076]],2019-08-07 10:34:00-04:00,GOOGL
4427,570415.0,[[0.99999976]],2019-08-07 19:41:00-04:00,GOOGL
4426,570414.0,[[0.998216]],2019-08-08 11:30:00-04:00,GOOGL
539,929578.0,[[0.97686124]],2019-08-08 13:38:00-04:00,NVDA
4425,570413.0,[[0.99999684]],2019-08-08 13:58:00-04:00,GOOGL
4424,570412.0,[[0.9999998]],2019-08-08 15:51:00-04:00,GOOGL
538,929577.0,[[0.9994682]],2019-08-09 10:01:00-04:00,NVDA
4423,570411.0,[[0.99777454]],2019-08-09 10:26:00-04:00,GOOGL
537,929576.0,[[0.99956256]],2019-08-09 10:47:00-04:00,NVDA
4422,570410.0,[[0.9999985]],2019-08-09 12:49:00-04:00,GOOGL
4421,570409.0,[[0.9999989]],2019-08-11 08:32:00-04:00,GOOGL
536,929575.0,[[0.999999]],2019-08-12 10:21:00-04:00,NVDA
535,929574.0,[[0.99999917]],2019-08-12 15:34:00-04:00,NVDA
4420,570408.0,[[0.999697]],2019-08-13 03:54:00-04:00,GOOGL
534,929573.0,[[0.99993545]],2019-08-13 10:24:00-04:00,NVDA
4419,570407.0,[[0.99982136]],2019-08-13 10:37:00-04:00,GOOGL
4418,570406.0,[[0.9999994]],2019-08-13 16:32:00-04:00,GOOGL
4417,570405.0,[[0.9995901]],2019-08-13 16:59:00-04:00,GOOGL
533,929572.0,[[0.05118355]],2019-08-14 09:20:00-04:00,NVDA
532,929571.0,[[0.9998142]],2019-08-14 15:17:00-04:00,NVDA
4416,570404.0,[[0.99996555]],2019-08-14 16:20:00-04:00,GOOGL
531,929570.0,[[0.9977721]],2019-08-15 05:07:00-04:00,NVDA
530,929569.0,[[0.999996]],2019-08-15 05:20:00-04:00,NVDA
4415,570403.0,[[0.99550176]],2019-08-15 13:40:00-04:00,GOOGL
4414,570402.0,[[1.]],2019-08-15 14:26:00-04:00,GOOGL
529,929568.0,[[0.99999845]],2019-08-15 16:21:00-04:00,NVDA
528,929567.0,[[0.99999547]],2019-08-15 16:21:00-04:00,NVDA
527,929566.0,[[1.]],2019-08-15 16:28:00-04:00,NVDA
526,929565.0,[[0.99986935]],2019-08-15 17:00:00-04:00,NVDA
525,929564.0,[[0.9999915]],2019-08-16 04:44:00-04:00,NVDA
524,929563.0,[[0.9913229]],2019-08-16 07:08:00-04:00,NVDA
523,929562.0,[[0.05772515]],2019-08-16 08:17:00-04:00,NVDA
522,929561.0,[[0.99943626]],2019-08-16 08:19:00-04:00,NVDA
521,929560.0,[[0.9999811]],2019-08-16 08:50:00-04:00,NVDA
520,929559.0,[[0.9984723]],2019-08-16 08:51:00-04:00,NVDA
519,929558.0,[[0.00110566]],2019-08-16 09:07:00-04:00,NVDA
518,929557.0,[[0.99997175]],2019-08-16 09:14:00-04:00,NVDA
517,929556.0,[[0.99997705]],2019-08-16 09:53:00-04:00,NVDA
516,929555.0,[[0.99991894]],2019-08-16 10:05:00-04:00,NVDA
515,929554.0,[[0.998798]],2019-08-16 10:05:00-04:00,NVDA
514,929553.0,[[0.9918001]],2019-08-16 10:12:00-04:00,NVDA
513,929552.0,[[0.9999686]],2019-08-16 10:25:00-04:00,NVDA
512,929551.0,[[0.9999893]],2019-08-16 10:37:00-04:00,NVDA
